sf_code,usage_month,monthly_usage,unit,product_type
KYJ42A,1/09/2019,16,ctn,FRZ
KYJ48,1/07/2019,15,pack,FRZ
KYJ51,1/05/2019,2,ctn,FRZ
KYJ53,1/05/2019,3,ctn,FRZ
KYJ53,1/06/2019,2,ctn,FRZ
KYJ53,1/07/2019,1,ctn,FRZ
KYJ54,1/05/2019,2,ctn,FRZ
KYJ54,1/06/2019,2,ctn,FRZ
KYJ54,1/07/2019,4,ctn,FRZ
KYJ54,1/08/2019,4,ctn,FRZ
KYJ54,1/09/2019,3,ctn,FRZ
KYJ55,1/09/2019,1,ctn,FRZ
KYJ56,1/05/2019,1,ctn,FRZ
KYJ56,1/06/2019,3,ctn,FRZ
KYJ56,1/07/2019,1,ctn,FRZ
KYJ56,1/08/2019,2,ctn,FRZ
KYJ57,1/05/2019,1,ctn,FRZ
KYJ57,1/07/2019,1,ctn,FRZ
KYJ57,1/08/2019,3,ctn,FRZ
KYJ58,1/06/2019,3,ctn,FRZ
KYJ58,1/07/2019,1,ctn,FRZ
KYJ58,1/08/2019,1,ctn,FRZ
KYJ58,1/09/2019,1,ctn,FRZ
KYJ61,1/07/2019,5.16,kg,FRZ
KYJ63,1/06/2019,1,ctn,FRZ
KYJ63,1/08/2019,4,ctn,FRZ
KYJ63,1/09/2019,3,ctn,FRZ
KYJ65,1/05/2019,5,ctn,FRZ
KYJ65,1/07/2019,3,ctn,FRZ
KYJ65,1/09/2019,3,ctn,FRZ
KYJ71,1/07/2019,15,pc,FRZ
KYJ72,1/07/2019,15,pc,FRZ
KYJ79,1/05/2019,17,ctn,FRZ
KYJ79,1/06/2019,10,ctn,FRZ
KYJ79,1/07/2019,43,ctn,FRZ
KYJ79,1/08/2019,11,ctn,FRZ
KYJ79,1/09/2019,11,ctn,FRZ
KYJ80,1/05/2019,2,ctn,FRZ
KYJ80,1/06/2019,5,ctn,FRZ
KYJ80,1/07/2019,9,ctn,FRZ
KYJ80,1/08/2019,4,ctn,FRZ
KYJ80,1/09/2019,1,ctn,FRZ
KYJ82,1/08/2019,1,ctn,FRZ
KYJ82,1/09/2019,1,ctn,FRZ
KYJ85,1/05/2019,1,ctn,FRZ
KYJ86,1/05/2019,1,ctn,FRZ
KYJ87,1/05/2019,1,ctn,FRZ
KYJ88,1/05/2019,1,ctn,FRZ
KYJ89,1/05/2019,1,ctn,FRZ
KYJ90,1/05/2019,1,ctn,FRZ
KYJ91,1/05/2019,1,ctn,FRZ
LDF01,1/05/2019,240,ctn,FRZ
LDF01,1/06/2019,96,ctn,FRZ
LDF01,1/07/2019,192,ctn,FRZ
LDF01,1/08/2019,144,ctn,FRZ
LDF01,1/09/2019,240,ctn,FRZ
LDF02,1/05/2019,3,ctn,FRZ
LDF02,1/06/2019,4,ctn,FRZ
LDF02,1/07/2019,3,ctn,FRZ
LDF02,1/08/2019,3,ctn,FRZ
LDF02,1/09/2019,2.1,ctn,FRZ
LDF03,1/05/2019,2,ctn,FRZ
LDF03,1/06/2019,5,ctn,FRZ
LDF03,1/07/2019,5,ctn,FRZ
LDF03,1/08/2019,4,ctn,FRZ
LDF03,1/09/2019,4,ctn,FRZ
LTF01,1/06/2019,1,ctn,FRZ
LTF02,1/06/2019,1,ctn,FRZ
LUF01,1/05/2019,3,ctn,FRZ
LUF01,1/06/2019,3,ctn,FRZ
LUF01,1/07/2019,8,ctn,FRZ
LUF01,1/08/2019,3,ctn,FRZ
LUF01,1/09/2019,2,ctn,FRZ
LUF02,1/05/2019,64,ctn,FRZ
LUF02,1/06/2019,96,ctn,FRZ
LUF02,1/07/2019,105,ctn,FRZ
LUF02,1/08/2019,64,ctn,FRZ
LUF02,1/09/2019,48,ctn,FRZ
LUF03,1/05/2019,21,ctn,FRZ
LUF03,1/06/2019,15,ctn,FRZ
LUF03,1/07/2019,23,ctn,FRZ
LUF03,1/08/2019,14,ctn,FRZ
LUF03,1/09/2019,19,ctn,FRZ
MAN01aRepack,1/09/2019,6,ctn,FRZ
MAN01FRESH,1/05/2019,1,ctn,FRZ
MAR03A,1/05/2019,35,ctn,FRZ
MAR03A,1/06/2019,5,ctn,FRZ
MAR03A,1/07/2019,22,ctn,FRZ
MAR03A,1/08/2019,2,ctn,FRZ
MAR03A,1/09/2019,11,ctn,FRZ
MAU01a,1/05/2019,3,bag,DRY
MAU01a,1/05/2019,70,ctn,DRY
MAU01a,1/06/2019,58,ctn,DRY
MAU01a,1/07/2019,22,bag,DRY
MAU01a,1/07/2019,38,ctn,DRY
MAU01a,1/08/2019,64,ctn,DRY
MAU01a,1/08/2019,20,bag,DRY
MAU01a,1/09/2019,65,ctn,DRY
MDR03,1/05/2019,4,ctn,DRY
MDR03,1/06/2019,2,ctn,DRY
MDR03,1/07/2019,1,ctn,DRY
MDR03,1/08/2019,1,ctn,DRY
MDR03,1/09/2019,2,ctn,DRY
MDR04,1/07/2019,1,drum,DRY
MFI03A,1/05/2019,5,ctn,FRZ
MFI03A,1/06/2019,2,ctn,FRZ
MFI03A,1/07/2019,4,ctn,FRZ
MFI03A,1/08/2019,6,ctn,FRZ
MFI03A,1/09/2019,7,ctn,FRZ
MFI04A,1/05/2019,6,ctn,FRZ
MFI04A,1/06/2019,5,ctn,FRZ
MFI04A,1/07/2019,11,ctn,FRZ
MFI04A,1/08/2019,3,ctn,FRZ
MFI04A,1/09/2019,8,ctn,FRZ
MFI05,1/05/2019,10,ctn,FRZ
MFI05,1/07/2019,1,ctn,FRZ
MFI05,1/08/2019,22,ctn,FRZ
MFI09,1/07/2019,3,ctn,FRZ
MFI10,1/05/2019,13,ctn,FRZ
MFI10,1/06/2019,1,ctn,FRZ
MFI10,1/07/2019,1,ctn,FRZ
MFI10,1/08/2019,8,ctn,FRZ
MFI10,1/09/2019,1,ctn,FRZ
MFI11,1/05/2019,1,ctn,FRZ
MFI11,1/08/2019,1,ctn,FRZ
MFI11,1/09/2019,0.2,ctn,FRZ
MFI12,1/06/2019,2.05,ctn,FRZ
MFI12,1/07/2019,1,ctn,FRZ
MFI12,1/08/2019,9.05,ctn,FRZ
MFI12,1/09/2019,15.1,ctn,FRZ
MKF08d,1/05/2019,1,ctn,FRZ
MKF08d,1/06/2019,2,ctn,FRZ
MKF08d,1/07/2019,2,ctn,FRZ
MKF08d,1/09/2019,2,ctn,FRZ
MKF25b,1/05/2019,5,ctn,FRZ
MKF25b,1/06/2019,2,ctn,FRZ
MKF25b,1/07/2019,3,ctn,FRZ
MKF26,1/06/2019,6.1,ctn,FRZ
MKF27,1/07/2019,1,ctn,FRZ
MKF27,1/08/2019,1,ctn,FRZ
MON01,1/05/2019,140.1,ctn,FRZ
MON01,1/06/2019,15,ctn,FRZ
MON01,1/07/2019,109,ctn,FRZ
MON01,1/08/2019,40,ctn,FRZ
MON01,1/09/2019,40,ctn,FRZ
MPM5,1/05/2019,6,ctn,FRZ
MPM5,1/09/2019,2,ctn,FRZ
MQA01A,1/06/2019,1,ctn,FRZ
MQA02,1/07/2019,1,ctn,FRZ
MT130,1/08/2019,8,ctn,FRZ
MT133,1/08/2019,2,ctn,FRZ
MT133,1/08/2019,15,pack,FRZ
MYO02,1/07/2019,52,ctn,DRY
MYO02,1/08/2019,428,ctn,DRY
MYO02,1/09/2019,312,ctn,DRY
MYO03,1/05/2019,364,ctn,DRY
MYO03,1/06/2019,312,ctn,DRY
MYO03,1/07/2019,376,ctn,DRY
NCG01,1/06/2019,40,ctn,FRZ
NCG01,1/07/2019,184,ctn,FRZ
NCG01,1/08/2019,89,ctn,FRZ
NCG01,1/09/2019,75.1,ctn,FRZ
NCG05,1/08/2019,2,ctn,FRZ
NCG05,1/09/2019,4,ctn,FRZ
NCG07A,1/06/2019,0.1,ctn,FRZ
NCG07A,1/08/2019,8,ctn,FRZ
NCG08,1/05/2019,0.1666,ctn,FRZ
NCG08,1/06/2019,4.1666,ctn,FRZ
NCG08,1/08/2019,9,ctn,FRZ
NCG10,1/05/2019,0.2,ctn,FRZ
NCG10,1/06/2019,2.1,ctn,FRZ
NCG10,1/07/2019,2,ctn,FRZ
NCG11,1/05/2019,7,ctn,FRZ
NCG11,1/06/2019,67,ctn,FRZ
NCG11,1/07/2019,2,ctn,FRZ
NCG11,1/08/2019,3,ctn,FRZ
NCG11,1/09/2019,9,ctn,FRZ
NCG12,1/07/2019,0.3,ctn,FRZ
NEV01,1/05/2019,20,ctn,FRZ
NEV01,1/06/2019,8,ctn,FRZ
NEV01,1/07/2019,7,ctn,FRZ
NEV01A,1/08/2019,29,ctn,FRZ
NEV01A,1/09/2019,10,ctn,FRZ
NEV01LowQuality,1/05/2019,4,ctn,FRZ
NEV01LowQuality,1/06/2019,8,ctn,FRZ
NEV01LowQuality,1/07/2019,3,ctn,FRZ
NEV01LowQuality,1/08/2019,1,ctn,FRZ
NF06,1/06/2019,1,ctn,DRY
NF06,1/09/2019,2,ctn,DRY
NFS10b,1/08/2019,11,ctn,FRZ
NFS14a,1/05/2019,2,ctn,FRZ
NFS14a,1/06/2019,1,ctn,FRZ
NFS14a,1/07/2019,1,ctn,FRZ
NFS14a,1/07/2019,2,ctn,DRY
NFS14a,1/09/2019,3,ctn,DRY
NFS29,1/05/2019,26,ctn,FRZ
NFS29,1/06/2019,26,ctn,FRZ
NFS29,1/07/2019,28,ctn,FRZ
NFS29,1/08/2019,29,ctn,FRZ
NFS29,1/09/2019,14,ctn,FRZ
NFS36,1/08/2019,2,ctn,DRY
NFS38a,1/05/2019,1,ctn,DRY
NFS414a,1/08/2019,1,ctn,DRY
NFS42,1/08/2019,5,ctn,FRZ
NFS46,1/05/2019,51,ctn,DRY
NFS46,1/05/2019,56,bag,DRY
NFS46,1/06/2019,83,ctn,DRY
NFS46,1/07/2019,96,ctn,DRY
NFS46,1/08/2019,67,ctn,DRY
NFS46,1/08/2019,54,bag,DRY
NFS46,1/09/2019,82,bag,DRY
NFS47REPACK,1/05/2019,3,ctn,FRZ
NFS49,1/05/2019,5,ctn,FRZ
NFS49,1/06/2019,5,ctn,FRZ
NFS49,1/07/2019,3,ctn,FRZ
NFS49,1/07/2019,3,ctn,DRY
NFS49,1/08/2019,3,tray,DRY
NFS49,1/08/2019,13,ctn,DRY
NFS49,1/08/2019,1,ctn,FRZ
NFS49,1/09/2019,11,ctn,DRY
NFS49,1/09/2019,4,ctn,FRZ
NMI10,1/07/2019,1,ctn,FRZ
NML08a,1/05/2019,76,ctn,DRY
NML08a,1/06/2019,62,ctn,DRY
NML08a,1/07/2019,72,ctn,DRY
NML08a,1/08/2019,51,ctn,DRY
NML08a,1/09/2019,51,ctn,DRY
NML09a,1/05/2019,36,ctn,DRY
NML09a,1/06/2019,25,ctn,DRY
NML09a,1/07/2019,39,ctn,DRY
NML09a,1/08/2019,27,ctn,DRY
NML09a,1/09/2019,23,ctn,DRY
NML14c,1/05/2019,19,ctn,DRY
NML14c,1/06/2019,14,ctn,DRY
NML14c,1/07/2019,18,ctn,DRY
NML14c,1/08/2019,19,ctn,DRY
NML14c,1/09/2019,20,ctn,DRY
NML15,1/05/2019,3,ctn,DRY
NML15,1/06/2019,3,ctn,DRY
NML15,1/06/2019,2,bag,DRY
NML15,1/07/2019,3,bag,DRY
NML15,1/08/2019,8,bag,DRY
NML15,1/09/2019,1,bag,DRY
NML20,1/05/2019,8,ctn,FRZ
NML20,1/06/2019,4,ctn,FRZ
NML20,1/07/2019,6,ctn,FRZ
NML20,1/08/2019,4,ctn,FRZ
NML20,1/09/2019,4,ctn,FRZ
NML22,1/05/2019,13,ctn,FRZ
NML22,1/06/2019,7,ctn,FRZ
NML22,1/07/2019,11,ctn,FRZ
NML22,1/08/2019,10,ctn,FRZ
NML22,1/09/2019,10,ctn,FRZ
NML24,1/05/2019,2,ctn,FRZ
NML24,1/06/2019,3,ctn,FRZ
NML27,1/07/2019,1.24,ctn,DRY
NML27,1/08/2019,0.3233,ctn,DRY
NML27,1/09/2019,0.3332,ctn,DRY
NML28,1/09/2019,1,ctn,FRZ
NS02,1/05/2019,24,ctn,DRY
NS02,1/05/2019,16,bag,DRY
NS02,1/06/2019,34,ctn,DRY
NS02,1/07/2019,33,ctn,DRY
NS02,1/08/2019,8,ctn,DRY
NS02,1/08/2019,41,bag,DRY
NS02,1/09/2019,24,bag,DRY
NS06,1/07/2019,2,bag,DRY
Nul01,1/05/2019,2,ctn,DRY
Nul01,1/06/2019,1,ctn,DRY
Nul01,1/07/2019,3,ctn,DRY
Nul01,1/08/2019,2,ctn,DRY
Nul01,1/09/2019,1,ctn,DRY
Nul02,1/05/2019,6,ctn,DRY
Nul02,1/05/2019,1, ,DRY
Nul02,1/06/2019,6,ctn,DRY
Nul02,1/07/2019,7.66,ctn,DRY
Nul02,1/08/2019,9.34,ctn,DRY
Nul02,1/09/2019,10,ctn,DRY
Nul03,1/05/2019,8,ctn,DRY
Nul03,1/06/2019,6,ctn,DRY
Nul03,1/07/2019,9,ctn,DRY
Nul03,1/08/2019,7,ctn,DRY
Nul03,1/09/2019,6,ctn,DRY
NW10,1/05/2019,56,ctn,FRZ
NW10,1/06/2019,56,ctn,FRZ
NW15,1/05/2019,71.2,ctn,FRZ
NW15,1/06/2019,95,ctn,FRZ
NW15,1/07/2019,13,ctn,FRZ
NW15,1/08/2019,11,ctn,FRZ
NW15,1/09/2019,14,ctn,FRZ
NW16,1/07/2019,1,ctn,FRZ
NW16,1/08/2019,2,ctn,FRZ
NW16,1/09/2019,3,ctn,FRZ
NW18,1/05/2019,8.1,ctn,FRZ
NW19,1/05/2019,5,ctn,FRZ
NW19,1/06/2019,12,ctn,FRZ
NW19,1/07/2019,12,ctn,FRZ
NW19,1/08/2019,10,ctn,FRZ
NW19,1/09/2019,11.85,ctn,FRZ
NW20,1/05/2019,5,ctn,FRZ
NW20,1/06/2019,2,ctn,FRZ
NW20,1/07/2019,6,ctn,FRZ
NW20,1/08/2019,4,ctn,FRZ
NW20,1/08/2019,19,pack,FRZ
NW20,1/09/2019,2,ctn,FRZ
NW21,1/05/2019,23.5,ctn,FRZ
NW21,1/06/2019,19.95,ctn,FRZ
NW21,1/07/2019,8.625,ctn,FRZ
NW21,1/08/2019,2,ctn,FRZ
NW23,1/05/2019,2,ctn,FRZ
NW23,1/06/2019,1,ctn,FRZ
NW23,1/07/2019,1,ctn,FRZ
NW23,1/08/2019,2.1,ctn,FRZ
NW23,1/09/2019,4,ctn,FRZ
NW24,1/05/2019,72,ctn,FRZ
NW24,1/06/2019,48,ctn,FRZ
NW24,1/07/2019,98,ctn,FRZ
NW24,1/08/2019,72,ctn,FRZ
NW24,1/09/2019,96,ctn,FRZ
NW25,1/05/2019,14,ctn,FRZ
NW25,1/06/2019,9,ctn,FRZ
NW25,1/07/2019,21,ctn,FRZ
NW25,1/08/2019,20,ctn,FRZ
NW25,1/09/2019,34,ctn,FRZ
NW26,1/06/2019,10.9,ctn,FRZ
NW26,1/07/2019,74.1,ctn,FRZ
NW26,1/08/2019,80,ctn,FRZ
NW26,1/09/2019,87,ctn,FRZ
NW27,1/05/2019,1,ctn,FRZ
NW27,1/06/2019,3.1,ctn,FRZ
NW27,1/07/2019,35,ctn,FRZ
NW27,1/08/2019,32.8,ctn,FRZ
NW27,1/09/2019,75,ctn,FRZ
NW28,1/08/2019,15,ctn,FRZ
NW29,1/09/2019,9,ctn,FRZ
OCI09,1/07/2019,1,ctn,FRZ
OCI17,1/06/2019,1,ctn,FRZ
OCI17,1/09/2019,1,ctn,FRZ
OCP06a,1/06/2019,1,ctn,FRZ
OCP65,1/08/2019,20,ctn,FRZ
OCP65Aa,1/05/2019,4,ctn,FRZ
OCP65Aa,1/06/2019,1,ctn,FRZ
OCP65Aa,1/07/2019,4,ctn,FRZ
OCP65Aa,1/08/2019,1,ctn,FRZ
OCP65Aa,1/09/2019,1,ctn,FRZ
OCP66b,1/08/2019,10,ctn,FRZ
OCP67a,1/08/2019,10,ctn,FRZ
OCP67a,1/09/2019,20,ctn,FRZ
OCP69,1/09/2019,3,ctn,FRZ
OKF01,1/05/2019,24,ctn,FRZ
OKF01,1/06/2019,6,ctn,FRZ
OKF01,1/07/2019,24,ctn,FRZ
OKF01,1/08/2019,9,ctn,FRZ
OKF01,1/09/2019,22,ctn,FRZ
OKF02,1/05/2019,9.88,ctn,FRZ
OKF02,1/06/2019,6,ctn,FRZ
OKF02,1/07/2019,14,ctn,FRZ
OKF02,1/08/2019,10,ctn,FRZ
OKF02,1/09/2019,7,ctn,FRZ
OKF03,1/05/2019,45,ctn,FRZ
OKF03,1/06/2019,54,ctn,FRZ
OKF03,1/07/2019,58,ctn,FRZ
OKF03,1/08/2019,21,pack,FRZ
OKF03,1/08/2019,34,ctn,FRZ
OKF03,1/09/2019,55,ctn,FRZ
OKF05,1/05/2019,6,ctn,FRZ
OKF05,1/07/2019,5,ctn,FRZ
OKF05,1/08/2019,5,ctn,FRZ
OKF05,1/09/2019,5,ctn,FRZ
OLS04,1/09/2019,1,ctn,DRY
OLS33,1/06/2019,1,ctn,DRY
OP14a,1/05/2019,31,ctn,FRZ
OP14a,1/06/2019,24,ctn,FRZ
OP14a,1/07/2019,25,ctn,FRZ
OP14a,1/08/2019,27,ctn,FRZ
OP14a,1/09/2019,20,ctn,FRZ
OP14b,1/09/2019,6.375,ctn,FRZ
OTK105,1/05/2019,11,ctn,FRZ
OTK105,1/06/2019,3,ctn,FRZ
OTK105,1/07/2019,9,ctn,FRZ
OTK105,1/08/2019,13,ctn,FRZ
OTK105,1/09/2019,14.8333,ctn,FRZ
OTK118,1/05/2019,1,ctn,FRZ
OTK128,1/05/2019,137.375,ctn,FRZ
OTK128,1/06/2019,129.63,ctn,FRZ
OTK128,1/07/2019,145.005,ctn,FRZ
OTK128,1/08/2019,123.125,ctn,FRZ
OTK128,1/09/2019,123.875,ctn,FRZ
OTK130,1/05/2019,1,ctn,FRZ
OTK14,1/05/2019,87,ctn,FRZ
OTK14,1/06/2019,50,ctn,FRZ
OTK14,1/07/2019,72,ctn,FRZ
OTK14,1/08/2019,75,ctn,FRZ
OTK14,1/09/2019,60,ctn,FRZ
OTK150A,1/05/2019,12,ctn,FRZ
OTK150A,1/06/2019,9,ctn,FRZ
OTK150A,1/07/2019,10,ctn,FRZ
OTK150A,1/08/2019,13,ctn,FRZ
OTK150A,1/09/2019,9,ctn,FRZ
OTK151,1/05/2019,2,ctn,FRZ
OTK151,1/06/2019,1,ctn,FRZ
OTK151,1/07/2019,4,ctn,FRZ
OTK151,1/08/2019,4,ctn,FRZ
OTK151,1/09/2019,2,ctn,FRZ
OTK173,1/06/2019,1,ctn,FRZ
OTK173,1/07/2019,1,ctn,FRZ
OTK173,1/08/2019,1,ctn,FRZ
OTK177,1/05/2019,10,ctn,FRZ
OTK177,1/06/2019,4,ctn,FRZ
OTK177,1/07/2019,8,ctn,FRZ
OTK177,1/08/2019,8,ctn,FRZ
OTK177,1/09/2019,4,ctn,FRZ
OTK190A,1/05/2019,4,ctn,FRZ
OTK190A,1/06/2019,3,ctn,FRZ
OTK190A,1/07/2019,5,ctn,FRZ
OTK190A,1/08/2019,7,ctn,FRZ
OTK190A,1/09/2019,3,ctn,FRZ
OTK193A,1/05/2019,3,ctn,FRZ
OTK193A,1/06/2019,2,ctn,FRZ
OTK193A,1/07/2019,5,ctn,FRZ
OTK193A,1/09/2019,3,ctn,FRZ
OTK194A,1/05/2019,1,ctn,FRZ
OTK239,1/09/2019,1,pack,FRZ
OTK264,1/05/2019,1,ctn,FRZ
OTK264,1/08/2019,1,ctn,FRZ
OTK270,1/08/2019,1,ctn,FRZ
OTK276,1/05/2019,0.8,ctn,FRZ
OTK276,1/06/2019,0.4,ctn,FRZ
OTK276,1/09/2019,0.4,ctn,FRZ
OTK277,1/09/2019,2,ctn,FRZ
OTK28,1/05/2019,6,ctn,FRZ
OTK28,1/06/2019,4,ctn,FRZ
OTK281,1/05/2019,2,ctn,FRZ
OTK281,1/09/2019,1,ctn,FRZ
OTK282,1/05/2019,2,ctn,FRZ
OTK282,1/09/2019,1,ctn,FRZ
OTK284,1/05/2019,0.5,ctn,FRZ
OTK284,1/06/2019,0.5,ctn,FRZ
OTK284,1/09/2019,0.5,ctn,FRZ
OTK285,1/09/2019,2,ctn,FRZ
OTK286,1/05/2019,15,ctn,FRZ
OTK286,1/06/2019,10,ctn,FRZ
OTK286,1/07/2019,10,ctn,FRZ
OTK286repack,1/05/2019,13,ctn,FRZ
OTK286repack,1/06/2019,15,ctn,FRZ
OTK286repack,1/07/2019,18,ctn,FRZ
OTK286REPACK,1/05/2019,3,ctn,FRZ
OTK288,1/05/2019,256,ctn,FRZ
OTK288,1/06/2019,112,ctn,FRZ
OTK288,1/08/2019,152,ctn,FRZ
OTK288,1/09/2019,192,ctn,FRZ
OTK298,1/05/2019,1,ctn,FRZ
OTK298,1/07/2019,2,ctn,FRZ
OTK298,1/08/2019,1,ctn,FRZ
OTK30,1/05/2019,60,ctn,FRZ
OTK30,1/06/2019,60,ctn,FRZ
OTK30,1/07/2019,40,ctn,FRZ
OTK30,1/08/2019,100,ctn,FRZ
OTK30,1/09/2019,20,ctn,FRZ
OTK302,1/08/2019,1.7,ctn,FRZ
OTK304,1/08/2019,2,pack,FRZ
OTK305,1/08/2019,2,pack,FRZ
OTK306,1/05/2019,6,ctn,FRZ
OTK306,1/06/2019,1,ctn,FRZ
OTK306,1/07/2019,4,ctn,FRZ
OTK306,1/08/2019,3,ctn,FRZ
OTK306,1/09/2019,5,ctn,FRZ
OTK308,1/08/2019,1,ctn,FRZ
OTK30B,1/05/2019,13.1,ctn,FRZ
OTK30B,1/06/2019,15.9,ctn,FRZ
OTK30B,1/07/2019,20,ctn,FRZ
OTK30B,1/08/2019,18,pack,FRZ
OTK30B,1/08/2019,15,ctn,FRZ
OTK30B,1/09/2019,21,ctn,FRZ
OTK310,1/08/2019,1,ctn,FRZ
OTK311,1/08/2019,1,ctn,FRZ
OTK312,1/08/2019,1,ctn,FRZ
OTK354,1/05/2019,2,ctn,FRZ
OTK356,1/07/2019,1,ctn,FRZ
OTK356,1/09/2019,1,ctn,FRZ
OTK357,1/06/2019,1.2,ctn,FRZ
OTK357,1/07/2019,2,ctn,FRZ
OTK357,1/08/2019,1,ctn,FRZ
OTK357,1/09/2019,2,ctn,FRZ
OTK358,1/05/2019,26,ctn,FRZ
OTK358,1/06/2019,19,ctn,FRZ
OTK358,1/07/2019,19,ctn,FRZ
OTK358,1/08/2019,21,ctn,FRZ
OTK358,1/09/2019,24,ctn,FRZ
OTK359,1/05/2019,5,ctn,FRZ
OTK359,1/06/2019,2,ctn,FRZ
OTK360,1/05/2019,1,pack,FRZ
OTK360,1/07/2019,1.9,ctn,FRZ
OTK360,1/08/2019,1,ctn,FRZ
OTK360,1/09/2019,2,ctn,FRZ
OTK361,1/07/2019,2,ctn,FRZ
OTK361,1/09/2019,1,ctn,FRZ
OTK362,1/09/2019,1,ctn,FRZ
OTK37A,1/05/2019,2,ctn,FRZ
OTK37A,1/06/2019,1,ctn,FRZ
OTK37A,1/07/2019,4,ctn,FRZ
OTK37A,1/09/2019,2,ctn,FRZ
OTK70,1/05/2019,8,ctn,FRZ
OTK70,1/06/2019,6,ctn,FRZ
OTK70,1/07/2019,7,ctn,FRZ
OTK70,1/08/2019,2,ctn,FRZ
OTK70,1/09/2019,8,ctn,FRZ
OTK84,1/07/2019,1,ctn,FRZ
OTK99B,1/05/2019,5,ctn,FRZ
OTK99B,1/06/2019,4,ctn,FRZ
OTK99B,1/07/2019,4,ctn,FRZ
OTK99B,1/08/2019,8,ctn,FRZ
OTK99B,1/09/2019,2,ctn,FRZ
PAR08,1/05/2019,2,ctn,DRY
Par09,1/08/2019,4,ctn,DRY
PAR09,1/05/2019,1,ctn,DRY
PAR09,1/07/2019,2,ctn,DRY
PAR12,1/05/2019,27,ctn,DRY
PAR12,1/06/2019,25,ctn,DRY
PAR12,1/07/2019,25,ctn,DRY
PAR12,1/08/2019,33,ctn,DRY
PAR12,1/09/2019,24,ctn,DRY
PAR14,1/05/2019,1,ctn,DRY
PAR14,1/07/2019,1,ctn,DRY
PAR15,1/07/2019,2,ctn,DRY
PAR15,1/08/2019,2,ctn,DRY
PAR15,1/09/2019,3,ctn,DRY
PAR16,1/08/2019,1,ctn,DRY
PAR17,1/08/2019,2,ctn,DRY
PD13,1/09/2019,3,ctn,DRY
PD63,1/08/2019,2,ctn,FRZ
PF08,1/09/2019,1,ctn,FRZ
PF27A,1/07/2019,4.5,ctn,FRZ
PRE01,1/08/2019,1,ctn,FRZ
QDO03,1/05/2019,2,ctn,FRZ
QDO03,1/08/2019,2,ctn,FRZ
QP01,1/05/2019,180,ctn,DRY
QP01,1/06/2019,216,ctn,DRY
QP01,1/07/2019,4,pack,DRY
QP01,1/07/2019,252,ctn,DRY
QP01,1/08/2019,144,ctn,DRY
QP01,1/08/2019,23,pack,DRY
QP01,1/09/2019,192,ctn,DRY
QP03A,1/05/2019,18,ctn,DRY
QP03A,1/06/2019,19,ctn,DRY
QP03A,1/07/2019,18,ctn,DRY
QP03A,1/08/2019,19,ctn,DRY
QP03A,1/09/2019,21,ctn,DRY
QP05B,1/05/2019,94,ctn,DRY
QP05B,1/06/2019,65,ctn,DRY
QP05B,1/07/2019,85,ctn,DRY
QP05B,1/08/2019,66,ctn,DRY
QP05B,1/09/2019,67,ctn,DRY
QP06,1/05/2019,38.58,ctn,DRY
QP06,1/06/2019,4,pack,FRZ
QP06,1/06/2019,31.423,ctn,DRY
QP06,1/07/2019,2,pack,FRZ
QP06,1/07/2019,39,ctn,DRY
QP06,1/07/2019,3,pack,DRY
QP06,1/08/2019,12,pack,DRY
QP06,1/08/2019,49,ctn,DRY
QP06,1/09/2019,57,ctn,DRY
QP06,1/09/2019,22,pack,DRY
QP09,1/05/2019,2,ctn,DRY
QP09,1/07/2019,9,ctn,DRY
QP09,1/08/2019,12,ctn,DRY
QP09,1/09/2019,2,ctn,DRY
QSW01,1/05/2019,15,ctn,FRZ
QSW01,1/06/2019,12.495,ctn,FRZ
QSW01,1/07/2019,19.88,ctn,FRZ
QSW01,1/08/2019,10,ctn,FRZ
QSW01,1/09/2019,26,ctn,FRZ
QSW02,1/05/2019,1,ctn,FRZ
QSW02,1/07/2019,3.85,ctn,FRZ
QSW02,1/08/2019,3.5,ctn,FRZ
QSW02,1/09/2019,3,ctn,FRZ
QSW03,1/07/2019,9,ctn,FRZ
QSW03,1/08/2019,9,ctn,FRZ
QSW03,1/09/2019,17,ctn,FRZ
QSW04,1/05/2019,4.15,ctn,FRZ
QSW04,1/06/2019,10.1,ctn,FRZ
QSW04,1/07/2019,5.6,ctn,FRZ
QSW04,1/08/2019,8,ctn,FRZ
QSW04,1/09/2019,0.8,ctn,FRZ
QSW05,1/07/2019,0.1428,ctn,FRZ
QSW06,1/07/2019,13.54,ctn,DRY
QSW06,1/08/2019,1.6,ctn,DRY
QSW06,1/09/2019,0.48,ctn,DRY
QSW07,1/05/2019,1,ctn,FRZ
QSW07,1/08/2019,1,ctn,FRZ
QSW08,1/05/2019,1,ctn,FRZ
QSW08,1/06/2019,4,ctn,FRZ
QSW09,1/08/2019,0.41766,ctn,FRZ
QSW09,1/09/2019,0.375,ctn,FRZ
QSW10,1/09/2019,2,ctn,FRZ
RED,1/05/2019,1,ctn,DRY
RED02,1/05/2019,4,ctn,DRY
RED02,1/06/2019,4,ctn,DRY
RED02,1/07/2019,11,ctn,DRY
RED02,1/08/2019,2,ctn,DRY
Red02b,1/06/2019,2,ctn,DRY
Red02b,1/08/2019,9,ctn,DRY
Red02b,1/09/2019,4,ctn,DRY
Red03c,1/07/2019,5,ctn,DRY
Red03c,1/08/2019,26,ctn,DRY
Red03c,1/09/2019,9,ctn,DRY
